Bus Name,Departure Time,Reaching Time,Duration,Bus Price,Seat Availability,Bus Type,Rating,Bus Route,Bus Route Link
Atmaram Travels Goa,18:00,00:10,06h 10m,"Starts from
INR 606","20 Seats available
1 Single",A/C Sleeper (2+1),3.3,Goa to Kolhapur (Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra
IntrCity SmartBus,18:30,00:45,06h 15m,"Starts from
INR 550","5 Seats available
1 Single",AC Sleeper (2+1),4.5,Goa to Kolhapur (Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra
Atmaram Travels Goa,19:00,01:45,06h 45m,"Starts from
INR 606","25 Seats available
6 Single",A/C Sleeper (2+1),4.0,Goa to Kolhapur (Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra
Kadamba Transport Corporation Limited (KTCL) - 60996,19:00,08:30,13h 30m,INR 850,"24 Seats available
9 Window",Non AC Seater 2+2,2.8,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur
Humsafar Travels,19:00,04:30,09h 30m,"Starts from
INR 1250",22 Seats available,A/C Sleeper (2+1),3.8,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur
S R Travels,20:30,07:30,11h 00m,"Starts from
INR 600",29 Seats available,A/C Seater/Sleeper (2+1),2.2,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur
Kadamba Transport Corporation Limited (KTCL) - 60996,19:00,06:05,11h 05m,INR 675,"24 Seats available
9 Window",Non AC Seater 2+2,3.1,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola
Humsafar Travels,19:00,02:00,07h 00m,"Starts from
INR 1250",23 Seats available,A/C Sleeper (2+1),3.1,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola
Kadamba Transport Corporation Limited (KTCL) - 61005,21:45,10:00,12h 15m,INR 675,"20 Seats available
9 Window",Non AC Seater 2+2,2.6,Sangola (Solapur) to Goa,https://www.redbus.in/bus-tickets/sangola-to-goa
Kadamba Transport Corporation Limited (KTCL) - 99719,18:30,20:00,01h 30m,INR 200,"41 Seats available
19 Window",AC Seater (2+2),4.8,Calangute (Goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport
Kadamba Transport Corporation Limited (KTCL) - 60996,19:00,04:00,09h 00m,INR 490,"24 Seats available
9 Window",Non AC Seater 2+2,3.4,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
Humsafar Travels,19:00,02:35,07h 35m,"Starts from
INR 1250",23 Seats available,A/C Sleeper (2+1),4.0,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
Vaibhav Travels,20:00,05:40,09h 40m,INR 499 462,"7 Seats available
4 Window",A/C Sleeper (2+1),3.6,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
Kadamba Transport Corporation Limited (KTCL) - 60996,19:00,04:30,09h 30m,INR 505,"24 Seats available
9 Window",Non AC Seater 2+2,2.6,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
Vaibhav Travels,20:00,05:42,09h 42m,INR 499 462,"4 Seats available
2 Window",A/C Sleeper (2+1),3.4,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
Humsafar Travels,19:00,02:05,07h 05m,"Starts from
INR 1250",23 Seats available,A/C Sleeper (2+1),2.6,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
Kadamba Transport Corporation Limited (KTCL) - 132897,23:00,08:00,09h 00m,INR 450,"36 Seats available
17 Window",Non AC Seater (2+2),3.0,Shivamogga to Goa,https://www.redbus.in/bus-tickets/shimoga-to-goa
Sea Bird Tourist,23:45,08:00,08h 15m,"Starts from
INR 700",7 Seats available,NON A/C Sleeper (2+1),4.7,Shivamogga to Goa,https://www.redbus.in/bus-tickets/shimoga-to-goa
Atmaram Gobus,22:30,06:10,07h 40m,"Starts from
INR 555","16 Seats available
5 Single",VE A/C Sleeper (2+1),4.8,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Ashray Travels,22:30,08:00,09h 30m,"Starts from
INR 610 564",14 Seats available,Bharat Benz A/C Sleeper (2+1),4.3,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Gobus,20:01,05:41,09h 40m,"Starts from
INR 450","9 Seats available
2 Single",NON A/C Sleeper (2+1),4.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Gobus,21:02,06:17,09h 15m,"Starts from
INR 399","16 Seats available
6 Single",NON A/C Sleeper (2+1),4.7,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Amrutyog Travels,19:00,05:00,10h 00m,"Starts from
INR 449",,,4.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
PSR Travels Goa,18:00,09:00,15h 00m,"Starts from
INR 1299","12 Seats available
2 Single",A/C Sleeper (2+1),3.6,Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa
Sea Bird Tourist,18:00,02:30,08h 30m,"Starts from
INR 700",13 Seats available,NON A/C Sleeper (2+1),4.1,Goa to Shivamogga,https://www.redbus.in/bus-tickets/goa-to-shimoga
Humsafar Travels,19:00,11:00,16h 00m,"Starts from
INR 1250",22 Seats available,A/C Sleeper (2+1),1.7,Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi
